session_id,client_id,visit_date,visit_time,visit_number,utm_source,utm_medium,utm_campaign,utm_adcontent,utm_keyword,device_category,device_os,device_brand,device_model,device_screen_resolution,device_browser,geo_country,geo_city
6470557477914396833.1641385985.1641385985,1506544062.1641400481,2022-01-05,15:33:05,1,sORFTBvqnhWCekwPSNpw,banner,UbsMmmrDEFnwCqrzceMX,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,Android,Xiaomi,,360x640,Chrome,Russia,Novosibirsk
6473776925269919218.1641383415.1641383415,1507293648.1641383410,2022-01-05,14:50:15,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Asus,,360x640,YaBrowser,Russia,Samara
6474285183109811139.1641401284.1641401284,1507411986.1641401283,2022-01-05,19:48:04,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Xiaomi,,393x873,Chrome,Russia,Grozny
6475156073628397197.1641377422.1641377422,1507614756.1641377421,2022-01-05,13:10:22,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,OPPO,,424x942,Chrome,Russia,Saint Petersburg
6476929615944316934.1641330675.1641330675,1508027691.1636923398,2022-01-05,00:11:15,9,TBhfIrBcXoGGskDqdjcU,cpc,,,BVwDGRUfhBQBpYpecbLf,mobile,Android,Huawei,,320x694,Chrome,Belarus,Polatsk
6477831808189021551.1641364850.1641364850,1508237749.1641364847,2022-01-05,09:40:50,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Realme,,320x712,Chrome,Russia,Moscow
6477831808189021551.1641388385.1641388385,1508237749.1641364847,2022-01-05,16:13:05,2,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Realme,,320x712,Chrome,Russia,Moscow
6478079829665429626.1641330814.1641330814,1508295496.1641330810,2022-01-05,00:13:34,1,rCwevFuOxpUDnVyFySMx,cpc,UdWbkgypzlAKtkKKMZsE,YrIWiFqBTwgAEoPpyDbU,SPIBvHuSExLqgouXsmpP,mobile,iOS,Apple,,360x776,Safari,Russia,Moscow
6479479422068319436.1641407537.1641407553,1508621364.1641407692,2022-01-05,21:32:33,1,cmcShJXKZHuYlCvCpXZK,referral,yhWEanrxDSAcPHHkrasG,WIOzdJfwNfayjurbvIlV,BhUZBJUdmsWLEISSdxTa,desktop,Windows,,,1680x1050,Chrome,Russia,Saint Petersburg
6479511612848193943.1641398679.1641398679,1508628859.1641398679,2022-01-05,19:04:39,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Xiaomi,,450x800,Chrome,Russia,Novosibirsk
6480321141165643210.1641412340.1641412340,1508817342.1637995978,2022-01-05,22:52:20,7,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,412x915,Chrome,Russia,Saint Petersburg
6481413686359825453.1641356345.1641356345,1509071720.1641356333,2022-01-05,07:19:05,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,320x569,Chrome,Russia,Moscow
6481714166566872584.1641408010.1641408010,1509141681.1641408008,2022-01-05,21:40:10,1,sORFTBvqnhWCekwPSNpw,banner,UbsMmmrDEFnwCqrzceMX,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,Android,Huawei,,360x720,Chrome,Russia,Novosibirsk
6483518035651307735.1641392344.1641392344,1509561677.1641392343,2022-01-05,17:19:04,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,375x667,Safari,Russia,Belgorod
6486005740838695556.1641394819.1641394844,1510140891.1641394820,2022-01-05,18:00:44,1,cmcShJXKZHuYlCvCpXZK,referral,XOywtQLVBIVeKsBULENc,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,414x896,Safari,Russia,Moscow
6485350706786451404.1641398224.1641398224,1509988379.1641398220,2022-01-05,18:57:04,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,360x640,Chrome,Russia,Moscow
6485350706786451404.1641400744.1641400744,1509988379.1641398220,2022-01-05,19:39:04,2,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,360x640,Chrome,Russia,Moscow
6485802472921457727.1641374784.1641374784,1510093564.1641374783,2022-01-05,12:26:24,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Xiaomi,,393x851,Chrome,Russia,Saratov
6486005740838695556.1641413297.1641413297,1510140891.1641394820,2022-01-05,23:08:17,2,kVGXyneGKJVfHKWnWbEr,(none),XOywtQLVBIVeKsBULENc,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,414x896,Safari,Russia,Moscow
6486775776935265428.1641399448.1641399448,1510320179.1641399444,2022-01-05,19:17:28,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Xiaomi,,393x851,Chrome,Russia,Tula
6486263537660717763.1641409219.1641409219,1510200914.1641409219,2022-01-05,22:00:19,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,412x915,Chrome,Russia,Pushkino
6486287598067489551.1641388817.1641388817,1510206516.1641388815,2022-01-05,16:20:17,1,kVGXyneGKJVfHKWnWbEr,(none),XOywtQLVBIVeKsBULENc,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,desktop,Windows,,,1920x1080,Chrome,Russia,Saint Petersburg
6488123219845137633.1641366755.1641366755,1510633905.1641366753,2022-01-05,10:12:35,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,360x800,Chrome,Russia,Moscow
6486959013125010488.1641395265.1641395265,1510362842.1641395256,2022-01-05,18:07:45,1,rCwevFuOxpUDnVyFySMx,cpc,UdWbkgypzlAKtkKKMZsE,YrIWiFqBTwgAEoPpyDbU,SPIBvHuSExLqgouXsmpP,mobile,Android,Samsung,,360x695,Chrome,Russia,Moscow
6490962674264165675.1641401645.1641401645,1511295017.1641401643,2022-01-05,19:54:05,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,384x832,Chrome,Russia,(not set)
6493085530569661167.1641372438.1641372438,1511789283.1641372399,2022-01-05,11:47:18,1,rCwevFuOxpUDnVyFySMx,cpc,UdWbkgypzlAKtkKKMZsE,YrIWiFqBTwgAEoPpyDbU,SPIBvHuSExLqgouXsmpP,mobile,Android,ZTE,,320x625,Chrome,Russia,Moscow
6491399571222402593.1641387554.1641387554,1511396740.1641387553,2022-01-05,15:59:14,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,414x896,Safari,Russia,Saint Petersburg
6493611999070875669.1641377815.1641377815,1511911861.1641377813,2022-01-05,13:16:55,1,CVoLfHiSYnQlpfwfKDvK,cpc,sORFTBvqnhWCekwPSNpw,,YrIWiFqBTwgAEoPpyDbU,desktop,Windows,,,1536x864,YaBrowser,Russia,Saint Petersburg
6495234667780105607.1641407884.1641407884,1512289668.1641407879,2022-01-05,21:38:04,1,hqpYkWpkYefgduliaKcm,cpa,ZSetXyxpNBNtqtGpTAqT,,,mobile,Android,Vivo,,393x873,Android Webview,Russia,Kazan
6494294976180343314.1641370130.1641370130,1512070879.1641370130,2022-01-05,11:08:50,1,sORFTBvqnhWCekwPSNpw,banner,UbsMmmrDEFnwCqrzceMX,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,375x667,Safari,Russia,Moscow
6494294976180343314.1641370509.1641370509,1512070879.1641370130,2022-01-05,11:15:09,2,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,375x667,Safari,Russia,Moscow
6494794072854996343.1641391481.1641391481,1512187084.1641391479,2022-01-05,17:04:41,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Lenovo,,412x915,Chrome,Russia,Moscow
6498478463305181908.1641343704.1641343704,1513044923.1641343700,2022-01-05,03:48:24,1,rCwevFuOxpUDnVyFySMx,cpc,UdWbkgypzlAKtkKKMZsE,YrIWiFqBTwgAEoPpyDbU,SPIBvHuSExLqgouXsmpP,mobile,Android,Samsung,,412x924,Chrome,Russia,Moscow
6499466121099711232.1641386756.1641386756,1513274880.1641386752,2022-01-05,15:45:56,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Huawei,,360x780,Chrome,Turkey,Adana
6501263625042604734.1641362114.1641362114,1513693394.1641362110,2022-01-05,08:55:14,1,TBhfIrBcXoGGskDqdjcU,cpc,OdSDUpXsClhCgLOydIfS,,ztJuIUWQKYwbPsrXugVa,mobile,Android,Huawei,,360x720,Chrome,Russia,Ufa
6500636662896647942.1641406215.1641406215,1513547418.1641406214,2022-01-05,21:10:15,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,412x892,Chrome,Russia,Krasnodar
6500946639276338049.1641409409.1641409409,1513619590.1641409409,2022-01-05,22:03:29,1,kVGXyneGKJVfHKWnWbEr,(none),XOywtQLVBIVeKsBULENc,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,375x812,Safari,Russia,Yekaterinburg
6501263625042604734.1641362171.1641362171,1513693394.1641362110,2022-01-05,08:56:11,2,TBhfIrBcXoGGskDqdjcU,cpc,,,ztJuIUWQKYwbPsrXugVa,mobile,Android,Huawei,,360x720,Chrome,Russia,Ufa
6501263625042604734.1641362196.1641362196,1513693394.1641362110,2022-01-05,08:56:36,3,TBhfIrBcXoGGskDqdjcU,cpc,OdSDUpXsClhCgLOydIfS,,ztJuIUWQKYwbPsrXugVa,mobile,Android,Huawei,,360x720,Chrome,Russia,Ufa
6502183241965236625.1641410961.1641410961,1513907509.1641410961,2022-01-05,22:29:21,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,375x812,Safari,Russia,Izhevsk
6502814576387940683.1641406798.1641406798,1514054503.1641406795,2022-01-05,21:19:58,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,412x915,Chrome,Russia,Krasnodar
650379520520863402.1641412229.1641412229,151428282.1641397930,2022-01-05,22:50:29,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,412x915,Chrome,Russia,Odintsovo
6503450940217336668.1641390942.1641390942,1514202668.1641390940,2022-01-05,16:55:42,1,sORFTBvqnhWCekwPSNpw,banner,UbsMmmrDEFnwCqrzceMX,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,320x658,Chrome,Russia,(not set)
6504911400896625632.1641348222.1641348222,1514542708.1641348064,2022-01-05,05:03:42,1,rCwevFuOxpUDnVyFySMx,cpc,UdWbkgypzlAKtkKKMZsE,YrIWiFqBTwgAEoPpyDbU,SPIBvHuSExLqgouXsmpP,mobile,Android,Huawei,,360x700,Chrome,Russia,Moscow
6505481231387680726.1641373527.1641373527,1514675382.1641373654,2022-01-05,12:05:27,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,320x658,Chrome,Russia,Chelyabinsk
6505788643671896816.1641378544.1641378544,1514746957.1641378544,2022-01-05,13:29:04,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,tablet,Android,Tecno,,360x820,Chrome,Russia,Orenburg
6506182097035943147.1641372910.1641372910,1514838565.1641372907,2022-01-05,11:55:10,1,rCwevFuOxpUDnVyFySMx,cpc,UdWbkgypzlAKtkKKMZsE,YrIWiFqBTwgAEoPpyDbU,SPIBvHuSExLqgouXsmpP,mobile,Android,Samsung,,412x987,Chrome,Russia,Moscow
6507808141589443754.1641378986.1641378986,1515217158.1641378986,2022-01-05,13:36:26,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,375x667,Safari,Russia,Samara
6508668552387873690.1641401245.1641401245,1515417488.1641401242,2022-01-05,19:47:25,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,360x800,Chrome,Russia,Kemerovo
651014930867517764.1641380165.1641380165,151576225.1641380164,2022-01-05,13:56:05,1,CVoLfHiSYnQlpfwfKDvK,cpc,sORFTBvqnhWCekwPSNpw,,GdRWiswMRFnUQdWCHqxX,mobile,Android,Xiaomi,,393x873,YaBrowser,Russia,Moscow
6510680246346204574.1641382051.1641382051,1515885872.1637762462,2022-01-05,14:27:31,2,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,412x892,Chrome,Armenia,Yerevan
6511415768089216896.1641400191.1641400191,1516057124.1641400192,2022-01-05,19:29:51,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,375x667,Safari,Russia,Tyumen
6512863107643395683.1641336419.1641336419,1516394109.1641336419,2022-01-05,01:46:59,1,rWmSSvZNznxUBktyjDbQ,cpc,,,gXeYExWAAdPHmfvWTybR,mobile,Android,Samsung,,412x915,YaBrowser,Russia,(not set)
6512863107643395683.1641371334.1641371334,1516394109.1641336419,2022-01-05,11:28:54,2,rWmSSvZNznxUBktyjDbQ,cpc,,,gXeYExWAAdPHmfvWTybR,mobile,Android,Samsung,,412x915,YaBrowser,Russia,(not set)
6514581687267359191.1641413083.1641413083,1516794247.1641413079,2022-01-05,23:04:43,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Xiaomi,,393x851,Chrome,Russia,Moscow
6515298036272642657.1641331297.1641331297,1516961035.1641331297,2022-01-05,00:21:37,1,rCwevFuOxpUDnVyFySMx,cpc,UdWbkgypzlAKtkKKMZsE,YrIWiFqBTwgAEoPpyDbU,SPIBvHuSExLqgouXsmpP,mobile,Android,Samsung,,442x978,Chrome,Russia,Moscow
6517052612017507416.1641401468.1641401468,1517369554.1641401432,2022-01-05,19:51:08,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,412x869,Chrome,Russia,Saint Petersburg
6517634146294373616.1641356532.1641356532,1517504953.1641356528,2022-01-05,07:22:12,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Huawei,,360x780,Chrome,Russia,Krasnoyarsk
6517694546419481958.1641381223.1641381223,1517519016.1641381222,2022-01-05,14:13:43,1,MfMDGXPFOzCQGtbPrwoC,cpm,byYafUVAppMExJfuTVzO,HcxGxZcplQArsEPHUDRD,BhUZBJUdmsWLEISSdxTa,mobile,Android,Xiaomi,,393x851,Chrome,Russia,Saint Petersburg
6517963703429977024.1641373914.1641373914,1517581684.1641370560,2022-01-05,12:11:54,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,360x640,Chrome,Russia,Omsk
6518444318860318296.1641354839.1641354839,1517693586.1641354840,2022-01-05,06:53:59,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,414x896,Safari,Russia,Yekaterinburg
6520557202251815979.1641389109.1641389109,1518185530.1641389099,2022-01-05,16:25:09,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,360x760,Chrome,Russia,Vladivostok
6521279246383819213.1641392593.1641392593,1518353644.1641392589,2022-01-05,17:23:13,1,hqpYkWpkYefgduliaKcm,cpa,ZSetXyxpNBNtqtGpTAqT,,,mobile,Android,Huawei,,360x780,Android Webview,Russia,Ufa
6522178672652922346.1641400165.1641400165,1518563058.1629171178,2022-01-05,19:29:25,2,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Xiaomi,,393x873,Chrome,Russia,(not set)
6524997936442816407.1641330583.1641330583,1519219469.1641330583,2022-01-05,00:09:43,1,sORFTBvqnhWCekwPSNpw,banner,UbsMmmrDEFnwCqrzceMX,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,414x896,Safari,Russia,Saint Petersburg
6525014961693222582.1641375410.1641375410,1519223433.1641375414,2022-01-05,12:36:50,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Huawei,,360x780,Chrome,Russia,Moscow
6525583516572560041.1641410411.1641410411,1519355810.1634970281,2022-01-05,22:20:11,2,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,tablet,Android,Samsung,,768x1024,Chrome,Russia,(not set)
6526656180366194501.1641396039.1641396039,1519605559.1641396037,2022-01-05,18:20:39,1,CVoLfHiSYnQlpfwfKDvK,cpc,sORFTBvqnhWCekwPSNpw,,AXAskEMAunRZEKqicGVJ,mobile,Android,Realme,,360x800,YaBrowser,Russia,Saint Petersburg
6528161755382017464.1641409978.1641409978,1519956103.1641409976,2022-01-05,22:12:58,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,412x915,Chrome,Russia,Yekaterinburg
6529948444597227453.1641353151.1641353151,1520372099.1641353149,2022-01-05,06:25:51,1,rCwevFuOxpUDnVyFySMx,cpc,UdWbkgypzlAKtkKKMZsE,YrIWiFqBTwgAEoPpyDbU,SPIBvHuSExLqgouXsmpP,mobile,Android,OnePlus,,412x732,Chrome,Russia,Moscow
6532464273230490972.1641377118.1641377118,1520957861.1641377116,2022-01-05,13:05:18,1,TBhfIrBcXoGGskDqdjcU,cpc,EaasDZQhLETjvMXKsBWs,,UjMRRFfvjLaiJGSNSBvS,mobile,Android,Samsung,,412x846,Samsung Internet,Russia,Moscow
6532880159208713342.1641360512.1641360512,1521054692.1641360510,2022-01-05,08:28:32,1,sORFTBvqnhWCekwPSNpw,banner,UbsMmmrDEFnwCqrzceMX,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,390x844,Safari,Russia,Nizhny Novgorod
6535620953933967848.1641389284.1641389284,1521692833.1641378280,2022-01-05,16:28:04,1,rCwevFuOxpUDnVyFySMx,cpc,UdWbkgypzlAKtkKKMZsE,YrIWiFqBTwgAEoPpyDbU,SPIBvHuSExLqgouXsmpP,mobile,Android,Xiaomi,,393x873,Chrome,Russia,Moscow
6535341424577405801.1641341802.1641341802,1521627750.1641341801,2022-01-05,03:16:42,1,rCwevFuOxpUDnVyFySMx,cpc,UdWbkgypzlAKtkKKMZsE,YrIWiFqBTwgAEoPpyDbU,SPIBvHuSExLqgouXsmpP,mobile,Android,Xiaomi,,393x920,Opera,Russia,Moscow
6536289521428150757.1641363944.1641363944,1521848496.1641363941,2022-01-05,09:25:44,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Huawei,,360x760,Chrome,Russia,Cheboksary
6538628075284254310.1641333486.1641333486,1522392983.1639370342,2022-01-05,00:58:06,2,sORFTBvqnhWCekwPSNpw,banner,UbsMmmrDEFnwCqrzceMX,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,Android,Xiaomi,,360x800,Chrome,Russia,Volgograd
6540613509817852828.1641332939.1641332939,1522855253.1641046940,2022-01-05,00:48:59,3,TBhfIrBcXoGGskDqdjcU,cpc,eLAiGmqxNfxmIQnLyloB,vmpjxytvOioeqSlwNoAl,CgxzsvdsdczlOEUneERf,mobile,iOS,Apple,,390x844,Safari,Russia,Moscow
6540613509817852828.1641332943.1641332943,1522855253.1641046940,2022-01-05,00:49:03,4,TBhfIrBcXoGGskDqdjcU,cpc,,,CgxzsvdsdczlOEUneERf,mobile,iOS,Apple,,390x844,Safari,Russia,Moscow
6541268681309402767.1641395854.1641395854,1523007797.1641395855,2022-01-05,18:17:34,1,rCwevFuOxpUDnVyFySMx,cpc,UdWbkgypzlAKtkKKMZsE,YrIWiFqBTwgAEoPpyDbU,SPIBvHuSExLqgouXsmpP,mobile,Android,Xiaomi,,393x972,Chrome,Russia,Moscow
6541634633997782854.1641403937.1641403937,1523093002.1641320262,2022-01-05,20:32:17,2,CVoLfHiSYnQlpfwfKDvK,cpc,sORFTBvqnhWCekwPSNpw,,GdRWiswMRFnUQdWCHqxX,mobile,iOS,Apple,,390x844,YaBrowser,Russia,Zheleznodorozhny
6543565088653385273.1641356775.1641356775,1523542471.1641356857,2022-01-05,07:26:15,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,412x892,Chrome,Russia,Krasnodar
654493137117757178.1641398012.1641398012,152386058.1641398010,2022-01-05,18:53:32,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Xiaomi,,393x851,Chrome,Russia,Kstovo
6545681519687888678.1641410346.1641410346,1524035241.1641410342,2022-01-05,22:19:06,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,360x780,Chrome,Russia,Saint Petersburg
654784022360437688.1641391430.1641391430,152453785.1634022328,2022-01-05,17:03:50,2,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,412x915,Chrome,Russia,Moscow
6549788792618075642.1641399802.1641399813,1524991540.1641399802,2022-01-05,19:23:33,1,cmcShJXKZHuYlCvCpXZK,referral,yhWEanrxDSAcPHHkrasG,WIOzdJfwNfayjurbvIlV,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,428x926,Safari,Russia,Moscow
6549788792618075642.1641415059.1641415059,1524991540.1641399802,2022-01-05,23:37:39,2,AkfZclsURRGaMjXYdMmf,cpc,yhWEanrxDSAcPHHkrasG,WIOzdJfwNfayjurbvIlV,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,428x926,Safari,Russia,Moscow
6553656681251042130.1641378644.1641378644,1525892103.1641378642,2022-01-05,13:30:44,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Umidigi,,360x780,Chrome,Russia,Novosibirsk
6556983953760558916.1641389892.1641389892,1526666794.1641389892,2022-01-05,16:38:12,1,rCwevFuOxpUDnVyFySMx,cpc,UdWbkgypzlAKtkKKMZsE,YrIWiFqBTwgAEoPpyDbU,SPIBvHuSExLqgouXsmpP,mobile,Android,Samsung,,412x941,Chrome,Russia,Moscow
655952670084150793.1641395722.1641395722,152725882.1641395721,2022-01-05,18:15:22,1,sORFTBvqnhWCekwPSNpw,banner,UbsMmmrDEFnwCqrzceMX,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,320x568,Safari,Russia,(not set)
655952670084150793.1641398315.1641398315,152725882.1641395721,2022-01-05,18:58:35,2,sORFTBvqnhWCekwPSNpw,banner,UbsMmmrDEFnwCqrzceMX,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,320x568,Safari,Russia,(not set)
6560558212659387223.1641388894.1641388894,1527498991.1641388887,2022-01-05,16:21:34,1,sORFTBvqnhWCekwPSNpw,banner,UbsMmmrDEFnwCqrzceMX,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,Android,Xiaomi,,393x830,Chrome,Russia,Tyumen
